,text,orientation,language,mean_confidence,used_original_text,time,scale
10,"x
Contents
1.10.3–5.
Other categories associated with possession
234
1.11.
Emphasis
234
1.11.1.
Sentence emphasis
234
1.11.1.1–2.
Contradictory v. noncontradictory emphasis
234
1.11.1.3.
Means of expressing sentence emphasis
234
1.11.2.
Constituent emphasis
238
1.11.2.1.
Means of expressing constituent emphasis
238
1.11.2.2.
Elements that can be emphasized by various means
245
1.11.3.
Focus of yes-no questions
246
1.12.
Topic
247
1.12.1.
Means of expressing sentence topic
247
1.12.2.
Elements that can be topicalized
248
1.12.2.1.
Constituent types
248
1.12.2.2.
Constituent functions
248
1.12.2.3.
Morphological processes accompanying movement
249
1.13.
Heavy shift
249
1.14.
Other movement processes
249
1.14.1.
Quantifier float
250
1.14.2.
Quantifier raising
253
1.15.
Minor sentence types
254
1.15.1.
Sentences without arguments or with restricted arguments
254
1.15.2.
Superlative expressions
256
1.16.
Word classes
256
1.16.1.
Noun
257
1.16.2.
Pronoun
258
1.16.3.
Verb
258
1.16.3.1.
Lexical verb
258
1.16.3.2.
Auxiliary
259
1.16.4.
Adjective
260
1.16.4.1.
Verbal adjective
260
1.16.4.2.
Nominal adjective
262
1.16.4.3.
Other adjective
262
1.16.5.
Preposition and case marker
263
1.16.6.
Numeral, quantifier, and interrogative word
263
2.
MORPHOLOGY
264
2.1.
Inflection
264
2.1.1.
Noun inflection
264
2.1.1.1.
Means of marking syntactic and semantic functions
264
2.1.1.2.
Syntactic functions
264
2.1.1.3.
Syntactic functions with nonfinite verbs
302
2.1.1.4.
Nonlocal semantic functions
311
2.1.1.5.
Local semantic functions
335
2.1.1.6.
Location in time
349
2.1.1.7.
Double case marking
358
2.1.1.8.
Number
359
2.1.1.9.
Classes and genders
367
2.1.1.10. Definiteness
367
",,eng,,True,1648426745.883788,
11,"Contents
xi
2.1.1.11.
Indefiniteness
369
2.1.1.12.
Referentiality
370
2.1.1.13.
Genericness
372
2.1.1.14.
Obviation
373
2.1.2.
Pronouns
373
2.1.2.1.
Personal pronouns
374
2.1.2.2.
Reflexive pronouns
396
2.1.2.3.
Reciprocal pronouns
396
2.1.2.4.
Possessive pronouns
396
2.1.2.5.
Demonstrative pronouns and other demonstrative forms
405
2.1.2.6.
Interrogative words
421
2.1.2.7.
Relative pronouns and other relative words
433
2.1.3.
Verb morphology
437
2.1.3.1.
Voice and valency
437
2.1.3.2.
Tense
472
2.1.3.3.
Aspect
479
2.1.3.4.
Mood
495
2.1.3.5.
Finite and nonfinite forms
510
2.1.3.6.
Agreement in person, number, and other categories
514
2.1.3.7.
Serial verbs
538
2.1.4.
Adjectives
539
2.1.4.1.
Predicative and attributive adjectives
540
2.1.4.2.
Absolute and contingent states
541
2.1.4.3.
Noun-adjective agreement
541
2.1.4.4.
Comparison
546
2.1.4.5.
Degrees of quality
547
2.1.4.6.
Verbal morphology of predicative adjectives
548
2.1.5.
Prepositions and case markers
548
2.1.5.1.
Inventory of prepositions and case markers
548
2.1.5.2.
Preposition-noun agreement
550
2.1.5.3.
Prepositions with pronominal objects
550
2.1.5.4.
Prepositions and articles
551
2.1.6.
Numerals and quantifiers
551
2.1.6.1.
Numerals used in counting
552
2.1.6.2.
Cardinal numerals as predicates and attributes
553
2.1.6.3.
Specialized numerals
558
2.1.6.4.
Ordinal numerals
569
2.1.6.5.
Other derivatives of numerals and related forms
570
2.1.6.6.
Quantifiers
575
2.1.7.
Adverbs
585
2.1.7.1.
Comparison
585
2.1.7.2.
Degrees of quality
586
2.1.8.
Clitics
587
2.1.9.
Discourse conjuncts
587
2.2.
Derivational morphology
590
2.2.1.
Nouns from other categories
591
2.2.1.1.
Nouns from nouns
591
2.2.1.2.
Nouns from verbs
592
2.2.1.3–4.
Nouns from adjectives and adverbs
593
2.2.2.
Verbs from other categories
593
2.2.2.1.
Verbs from nouns
593
",,eng,,True,1648426745.892163,
12,"xii
Contents
2.2.2.2.
Verbs from verbs
596
2.2.2.3–4.
Verbs from adjectives and adverbs
598
2.2.2.5.
Verbs from interjections
598
2.2.3.
Adjectives from other categories
598
2.2.4.
Adverbs from other categories
598
2.2.5.
Other possibilities
599
2.2.6.
Compounding
599
2.2.6.1.
Complex prepositions
599
2.2.6.2.
Simple derived prepositions
601
2.2.6.3.
Compound morphology
601
3.
PHONOLOGY
608
3.1.
Phonological units
608
3.1.1.
Inventory of distinctive segments
608
3.1.2.
Description of distinctive segments
608
3.1.2.1.
Nonsyllabics
608
3.1.2.2.
Syllabics
610
3.1.2.3.
Segments restricted to loanwords
610
3.1.2.4.
Segments restricted to particular word classes
610
3.2.
Phonotactics
610
3.2.1.
Restrictions on consonants
611
3.2.2.
Consonant clusters
611
3.2.3.
Restrictions on vowels
611
3.2.4.
Phonotactic structure of lexical morphemes
611
3.2.5.
Syllables
612
3.2.6.
Segmental harmony and other sequential restrictions
612
3.3.
Suprasegmentals
612
3.3.1.
Length contrasts
612
3.3.1.1–3.
Vowels
612
3.3.1.4–6.
Liquids, nasals, and fricatives
613
3.3.1.7.
Plosives
613
3.3.2.
Stress
613
3.3.2.1.
Significance of stress
613
3.3.2.2.
Phonetic correlates of stress
613
3.3.2.3.
Stress levels
613
3.3.2.4.
Position of stress
613
3.3.3.
Pitch and tone
615
3.3.4.
Intonation
615
3.4–5.
Segmental and suprasegmental morphophonology
616
3.4.1.
Segment alternation
616
3.4.1.1–2.
Assimilation and dissimilation
616
3.4.1.3.
Other alternations between segments
616
3.4.2.
Metathesis
618
3.4.3.
Coalescence and split
618
3.4.4.
Deletion and insertion
618
3.4.4.1.
Deletion processes
618
3.4.4.2.
Insertion processes
619
3.4.5.
Reduplication
619
",,eng,,True,1648426745.899601,
13,"Contents
xiii
3.4.5.1.
Full reduplication
619
3.4.5.2.
Partial reduplication
620
4.
IDEOPHONES AND INTERJECTIONS
623
4.1.
Ideophones
623
4.2.
Interjections
623
5.
LEXICON
626
5.1.
Structured semantic fields
626
5.1.1.
Kinship terminology
626
5.1.1.1.
By blood
627
5.1.1.2.
By partial blood
630
5.1.1.3.
By marriage
630
5.1.1.4–6.
By adoption, fosterage, and affiliation
631
5.1.1.7.
Terms for pairs of kin
633
5.1.2.
Colour terminology
634
5.1.2.1.
Basic colour terms
634
5.1.2.2.
Nonbasic colour terms
635
5.1.3.
Body parts
637
5.1.4.
Cooking and eating terminology
639
5.1.4.1.
Cooking terminology
640
5.1.4.2.
Eating terminology
641
5.2.
Basic vocabulary
642
References
647
Index
656
 
",,eng,,True,1648426745.90297,
14,"List of tables, maps, and figures
TABLES
0.1
Population distribution, 1991
xix
1.1
Interrogative words and their syntactic positions
18
1.2
Relativization strategies
73
1.3
Controller-target relations in equi sentences
110
1.4
Case marking of raised noun phrases
113
2.1
Case marking in nominalized transitive clauses
310
2.2
Article paradigm
365
2.3
Personal pronouns: basic paradigm
386
2.4
Personal pronouns: prefixed paradigm
386
2.5
Clitic-pronoun paradigm
387
2.6
Coalesced-pronoun paradigm
387
2.7
Reduced pronoun forms in possessive-pronoun formation
399
2.8
Possessive-pronoun paradigm
400–401
2.9
Demonstrative forms
418
2.10
Morphological status of interrogative words
422
2.11
Inventory of -(C)ia suffixed forms
448–50
2.12
Sample of nominalized verbs and cognate nouns
511
3.1
Phonemic inventory
608
5.1
Body-part terms
637–38
5.2
Limbs and their components
639
5.3
General terms referring to the body
639
5.4
Bones and bone structure
639
5.5
Body functions and excretions
640
MAP
0.1
The Central Pacific
xviii
FIGURE
0.1
Genetic position of Tuvaluan in the Polynesian group
xxii
 
",,eng,,True,1648426745.90815,
15,"Acknowledgements
This grammatical description is the by-product of about three and a half years of
field research conducted in Tuvalu, principally on Nukulaelae Atoll, between 1979
and 1995 on various aspects of society, culture, and language. This research has
received funding from many sources, particularly the National Science Foundation
(grant numbers 8503061 and 8920023), the Harry Frank Guggenheim Foundation,
the Wenner Gren Foundation for Anthropological Research, the William and Flora
Hewlett Foundation, and the Fondation de la Vocation. The production of this
grammar was also made possible by a grant from the Frederick H.Hilles Fund,
Whitney Humanities Center, Yale University. Funding from all these sources is
gratefully acknowledged. I also thank the Government of Tuvalu for granting me
several research permits over the last decade and a half.
Numerous individuals were involved in the development of this work. I must
first single out Mele Alefaio, who spent most of 1985 answering queries and
transcribing tapes, and without whose untiring efforts and constant good humour
this work would never have been completed. At various stages, substantial
contributions were also made, both consciously and unwittingly, by the following
individuals: the late Faiva Tafia, Kapua Kelese, Kelese Simona, Laine Iosefa, the
late Mataua Akelei, Pesega Tomu, and Sina Faiva. I wish to thank Bernard Comrie
for his painstakingly detailed comments on several drafts, his unfailing intellectual
support over the years, and having put up, along with successive editors at
Routledge, with numerous delays in the delivery of the goods. Jonathan Price
deserves special mention for his encouragement at the initial stage of the project
and since then. I am grateful to Laurie Bauer, Winifred Bauer, Ken Cook, Michael
Goldsmith, Robin Hooper, Miki Makihara, and Harold Scheffler for invaluable
comments on sections of this work.
Finally, my work in Tuvalu would never have been possible without the devotion
and alofa of my adoptive family on Nukulaelae Atoll. A very special word of thanks
to Sina Faiva and the late Faiva Tafia, who have put up with my scribbling away at
inopportune moments, and with many other things.
 
",,eng,,True,1648426745.917321,
16,"Abbreviations and grammaticality
conventions
ABBREVIATIONS
Agr
agreement
Anp
anaphoric pronoun
Ben
benefactive conjunction
Cmp
complementizer
Cnt
contrastive-absolutive
marker
Cst
causative prefix
Dxs
deictic adverb
Erg
ergative case
Foc
focus marker
Fut
future
Inc
inceptive
Irr
irrealis
Itj
interjection
Neg
negative
Nps
nonpast
Nrf
nonreferential gemination
Num
numeral marker
Opt
optative
GRAMMATICALLY CONVENTIONS
The following conventions are followed to indicate the relative grammaticality of
example sentences:
*
ungrammatical example
?
unidiomatic or marginally acceptable example
??
very unidiomatic or almost unacceptable example
(*word)
ungrammatical if the parenthesized material is inserted
*(word)
ungrammatical if the parenthesized material is omitted
(?word)
unidiomatic if the parenthesized material is inserted
?(word)
unidiomatic if the parenthesized material is omitted
 
Translations of ungrammatical examples are provided in parentheses.
 
Prc
precautionary
Prf
perfective
Pst
past
Rcp
reciprocal circumfix
Rdp
reduplication
Sbj
subjunctive complementizer
Spc
specific
Tag
tag question
Trn
transitivizing suffix
Voc
vocative
2
dual
3
plural
i
inclusive
e
exclusive
+
morpheme boundary
lit.
literally
",,eng,,True,1648426745.924285,
17,"Introduction
0.1. TUVALU
Tuvalu (formerly known as the Ellice Islands) is a chain of nine low-rising coral
atolls and islands spanning 600km in the Central Pacific, between the latitudes of
5°S and 11°S, and the longitude of 176°E and the International Dateline. The group
is situated on the outskirts of ‘Triangle’ Polynesia (i.e., the main Polynesian cultural
area minus the Polynesian enclaves in Micronesia and Melanesia). Its closest
neighbours are the Gilbert Islands (Kiribati), 350km to the North, which mark the
eastern boundary of Micronesia, and the island of Rotuma, 300km to the South.
The Tuvalu group can be subdivided geographically into a northern group,
consisting of the islands of Nanumea, Nanumaga, Niutao, and Nui
(phonemically Nuui), and a southern group, which includes Vaitupu,
Nukufetau, Funafuti (phonemically Funaafuti), Nukulaelae, and the
southernmost and smallest island of the group, Niulakita, which was not
settled permanently until the twentieth century and is used today as copra-
producing grounds by Niutao islanders.
The total land area of the nine atolls is 26km2. By any standard, the atolls
and islands are very small, the quality of their soil poor, and the land
resources that they offer very limited. Besides the indigenous coconut and
pandanus trees, the only significant food plants that grow in these
environments are swamp taro (pulaka, Cyrtosperma chamissonis) and the
more recently imported breadfruit and banana trees. Sea resources, on the
other hand, are abundant, varied and, on some islands of the group, readily
accessible. The group lies outside of the main belt of tropical westerlies, and
thus hurricanes are relatively infrequent. However, the morphology of the
atolls, where the maximum elevation above sea level is but a few feet, makes
them vulnerable to occasional storms. The atolls are relatively distant from
each other and only two (Funafuti and Nukufetau) offer safe anchorage for
sea craft. These factors, combined with limited resources, greatly restrict inter-
island communications.
Until the beginning of the twentieth century, Tuvalu remained essentially isolated
from the rest of the world (Munro 1982). Even though the Spanish explorer Mendaña
sighted Nui and Niulakita as early as 1568 and 1595 respectively, few ships called
at any of the islands of the group until recent times. Because it lies outside of the
main shipping routes and because of its lack of exploitable resources, Tuvalu was
spared, for the most part, the colonial exploitation witnessed in other parts of the
Pacific. The political and religious history of the group also contributed to its
isolation. After becoming a British protectorate in 1892, the group was amalgamated
in 1916 into the Gilbert and Ellice Islands Colony, along with the Gilbert Islands,
Ocean Island (Baanaba), the Tokelau group, and Fanning, Washington, and
",,eng,,True,1648426745.93606,
18,"oypeg ayy [0 dow * a 5 a we . i oy axe Yona . i : % ° Ba | th: we avorvs | WIPO agg a , sont XS ar . _t | = eaueyeyey ~ operas . oa yen) 2, near > Q, nant” mas ae G+ ~!* i Le non | poenba xa aes} 3 eaeueg = cxot a 7 HL i F samy * » 8",0.0,eng,29.498776338028165,False,1648426747.184596,1.75
19,"Introduction
xix
Christmas Islands. Throughout its colonial history, Tuvalu was very much the
backwaters of a colony which itself has been described as the Cinderella of the
British Empire (Macdonald 1982). Furthermore, Tuvalu never received the influx
of contact associated with European and American missionization efforts elsewhere
in the Pacific, as the missionization of the islands of the group was essentially
accomplished by Samoan pastors trained at the London Missionary Society pastoral
school in Malua, Western Samoa. While it did not place Tuvalu on the world map,
this missionization history left a strong Samoan imprint on many aspects of social
life in Tuvalu, including the language.
The group, known until 1975 as the Ellice Islands, left the Gilbert and Ellice
Islands Colony and was renamed Tuvalu (phonemically tTuuvalu, literally ‘eight
traditions’), while the rest of the Colony became Kiribati. Tuvalu gained
independence from Britain in 1978, and is now one of the smallest and most isolated
nation-states in the world.
0.2. POPULATION
In 1991, there were 9043 inhabitants in Tuvalu, the majority of whom were
indigenous to the group. A break-down by island of this population figure is
provided in Table 0.1.
The population of Tuvalu is primarily of Polynesian stock. Oral traditions on
most islands affirm that they were settled either directly or indirectly from Samoa
or from an island group in the neighbourhood of Samoa (Roberts 1958). As discussed
in the next section, the linguistic characteristics of the present-day Tuvaluan dialects
indicate that its closest relatives are the so-called Samoic-Outlier languages of
Western Polynesia. Because extensive archeological field research has yet to be
conducted in Tuvalu, no dating for the settlement of the group is available, although
Bayard (1976:84) proposes speculatively a date of 300 to 500 AD, using evidence
from a variety of sources.
One atoll, Nui, is known to have received a strong input of Micronesian culture
from Kiribati (Roberts 1958, McQuarrie 1976). Gilbertese warriors invaded the atoll
in the seventeenth or eighteenth century and appeared to have subsequently
established themselves there. To date, Nui has retained strong links with Kiribati, a
fact that over eighty years of Tuvaluan and i-Kiribati political integration is likely
to have facilitated. A dialect of Gilbertese peculiar to Nui is spoken there, which
Table 0.1 Population distribution, 1991
Source: Kaitu, Balkaran, and Telupe (eds) 1992
",,eng,,True,1648426747.203248,
