,text,orientation,language,mean_confidence,used_original_text,time,scale
36,"Farce
25
We are later told by the shocked Gremio that Petruchio has continued his
violent and ungenteel behaviour in the church:
I’ll tell you, Sir Lucentio: when the priest
Should ask if Katherine should be his wife,
‘Ay, by gogs-wouns!’ quoth he, and swore so loud
That, all-amazed, the priest let fall the book;
And as he stooped again to take it up,
This mad-brained bridegroom took him such a cuff
That down fell priest and book, and book and priest!
‘Now take them up,’ quoth he, ‘if any list.’
(3.2.148–55)
Thisisedgy,becauseitissacrilegiousmisbehaviourinachurch:theElizabethan
audience probably wouldn’t be comfortable seeing this, but they were perhaps
ratherguiltilyenthralledtohearaboutit.Doesit,however,implythatPetruchio
is going too far, that this conscious performance of hyper-masculinity suggests
its moral limitations? It is at the end of this scene that Petruchio spells out the
brutal realities of patriarchal ideology:
I will be master of what is mine own.
She is my goods, my chattels; she is my house,
My household-stuff, my ﬁeld, my barn,
My horse, my ox, my ass, my anything,
And here she stands. Touch her whoever dare,
I’ll bring mine action on the proudest he
That stops my way in Padua.
(3.2.218–24)
The traditional ‘comic business’ at this point is that Petruchio slings Katherina
over his shoulder and exits with her. It’s a conclusion that, once again, raises
the issue of whether farce violence is funny if you are actually on the receiving
end of it.
Act 4’s arrival at Petruchio’s house brings on stage the physical ‘taming’ of
this ‘chattel’, Katherina. It is difﬁcult, certainly in today’s world, to keep this
physical comedy within the light-hearted conventions of farce. Servants are
bullied and struck as Kate watches; food is thrown about the stage as she is
denied it; Petruchio takes her to the bridal chamber only to throw the bedding
roundtheroomandrefusetolethersleep.ThefollowingdayPetruchiodestroys
before her (and our) eyes the new clothes he had ordered for her.7 The play can
work today – but perhaps not as farce.
",,eng,,True,1648426811.1522,
37,"26
The Cambridge Introduction to Shakespeare’s Comedies
The wooing
Can it work as romantic comedy? That is, is it possible for a charismatic pair
of actors playing Katherina and Petruchio to overcome the obstacles that the
‘taming’ plot puts in their way and convince us that they are really in love, and
only need to work out a modus vivendi? Shakespeare was working increasingly
in the 1590s on the comic potential of young lovers – both those who believed
whole-heartedly in the literary conventions of Petrarchan love as models for
courtship (see chapters 3, 4 and 5), and those who were sceptical about any
ideology that would force them to modify their behaviour. The latter type
appear throughout his work – and arguably, Kate and Petruchio are such a
couple.
The clue is in their verbal exchanges, not their rough-housing, which relates
too disturbingly to the Punch and Judy model. Act 2 scene 1 offers the audience
90 lines in which they are alone on stage, testing their wits against each other
(as Beatrice and Benedick will do, in shorter bursts, four or ﬁve years later).
They are clearly evenly matched – though Petruchio has more words, reﬂecting
his dominant social position. Kate’s barbed comments respond tellingly to
Petruchio’s sarcasm and double-entendres. It would be unbelievable if at this
early point they were seen to ‘fall in love’ – Katherina has still too much anger
within herself about the whole patriarchal system, as the end of the scene makes
clear;butthereisnothingagainsttheirrecognisingasenseofphysicalattraction,
even if reluctantly, in Kate’s case. The play’s ﬁrst ‘Kiss me, Kate’ occurs as they
exit – Petruchio ‘to Venice’, Katherina further into her father’s house. Whether
they kiss – and whether it is forced or mutually enjoyable – will set the tone for
their next encounter. This is at the wedding; and it is obvious from Katherina’s
speeches both before and after the event that she has been in some way moved
by being wooed by Petruchio. She feels the shame of possible rejection:
I must, forsooth, be forced
To give my hand, opposed against my heart,
Unto a mad-brain rudesby, full of spleen,
Who wooed in haste and means to wed at leisure.
I told you, I, he was a frantic fool,
Hiding his bitter jests in blunt behaviour.
. . . Now must the world point at poor Katherine,
And say, ‘Lo, there is mad Petruchio’s wife
If it would please him come and marry her!’
(3.2.8–13, 18–20)
After the unconventional wedding (as described by Gremio) Katherina seems
momentarily hopeful of a new life, ‘entreating’ her husband ‘if you love me,
",,eng,,True,1648426811.162951,
38,"Farce
27
stay’ (3.2.194); but Petruchio calls for his horse, and carries off his new wife,
whose last words are, ominously, ‘I see a woman may be made a fool / If she
had not a spirit to resist’ (3.2.209–10). This moment presages the unpleas-
ant spectacle of Katherina’s various humiliations in Act 4, all according to
Petruchio’s plan: ‘Thus have I politicly begun my reign . . . And thus I’ll curb
her mad and headstrong humour’, he tells the audience. There is no aspira-
tion towards mutuality here. Kate has no equivalent soliloquy. She makes one
attempt to claim autonomy, to return to the shared intellectual ground of their
ﬁrst meeting –
Why, sir, I trust I may have leave to speak,
And speak I will. I am no child, no babe.
Your betters have endured me say my mind,
And if you cannot, best you stop your ears.
My tongue will tell the anger of my heart,
Or else my heart concealing it will break,
And, rather than it shall, I will be free
Even to the uttermost, as I please, in words.
(4.3.73–80)
Insultingly, Petruchio ignores this plea for respect and hearing; he continues
to address her simply as a clothes mannequin.
Petruchio’s‘taming’policy–nothinglessthanbullying(thoughheneverhits
her) – reduces Katherina to the lowest in the household hierarchy. Although he
beatstheservants,atleasttheyeat;Kateisdeprivedoffood.Manyactresses,des-
perate for a romantic ending, argue that in the ‘sun and moon’ scene (4.6) Kate
learns to play Petruchio’s game – even treating it as an erotic game. However,
this scene can be performed in many ways: submissively, sullenly, ﬂirtatiously,
ironically. All we have is her words of capitulation:
sun it is not, when you say it is not,
And the moon changes even as your mind.
What you will have it named, even that it is,
And so it shall be so for Katherine.
(4.5.19–22)
‘Petruchio, go thy ways, the ﬁeld is won’ comments Hortensio (a wishful
thinker?). Better evidence for a romantic ending might be found in the one
mutually agreed kiss that occurs at the end of 5.1. Even that, however, is accord-
ing to Petruchio’s plan, and can be played with different nuances. He insists on
her kissing him in public, a somewhat indecorous show of affection or desire,
",,eng,,True,1648426811.1725838,
39,"28
The Cambridge Introduction to Shakespeare’s Comedies
and when she gives in, he concludes triumphantly, ‘Is not this well? Come, my
sweet Kate, / Better once than never, for never too late’ (5.1.124–5).
This is where, probably, a genuine romantic comedy would end. But
Shakespeare adds the extraordinary last scene, in which Katherina is asked to
publicly demonstrate her ‘taming’. There’s a ﬁnal reminder of her humiliation:
she takes off her new cap and throws it underfoot when Petruchio commands
her to. Then there is her speech of instruction to those women who remain
‘shrews’:
Fie, ﬁe, unknit that threatening unkind brow,
And dart not scornful glances from those eyes
To wound thy lord, thy king, thy governor.
(5.2.136–8)
There are 44 lines of it, justifying the patriarchy, arguing that it is the best
guarantee of marital happiness, and ending with a strong visual image of sub-
mission, a built-in stage direction:
Then vail your stomachs, for it is no boot,
And place your hands below your husband’s foot.
In token of which duty, if he please,
My hand is ready, may it do him ease.
(5.2.175–9)
Some Katherinas speak this with heavy irony, some with a sort of brainwashed
fervour. The real question here is, what does Petruchio do as she speaks? Since
at least 19788 he has usually looked embarrassed at what he’s forced her to spell
out; his ‘Kiss me, Kate’ at the end of it must be one of the most difﬁcult lines for
a modern actor in all comedy (matched perhaps only by Valentine’s giving away
his girlfriend to his best friend who has just tried to rape her in Two Gentlemen;
see chapter 3). There is a ﬁnal piece of business as Petruchio reminds Lucentio
that he has ‘won the wager’, and presumably collects his money. With what
demeanour does he do this, and how does Kate react to see herself and her new
marriage the subject of a bar-room gamble?
The frame
All these questions are built into the play’s dramaturgy, so that the audience is
(at least unconsciously) challenged, via a confrontation with the limits of farce
and its tendency to cruelty and violence. We are prompted to see the story in
this perspective by the fact that the play has a ‘frame’– if directors choose to
use it. As published (in both its versions, Quarto and Folio), the Taming play
",,eng,,True,1648426811.183132,
40,"Farce
29
begins with what is called an Induction, which has several scenes: a fantasy at
some removes from the realities of contemporary Elizabethan life. Christopher
Sly the drunken tinker – a type who would be recognised by the audience as a
realistic local ﬁgure, making a nuisance of himself at the pub – becomes subject
to an episode of cultural and class bullying by the anonymous Lord and his
huntsmen. They are much more ‘literary’ ﬁgures; they speak blank verse and
seem to come from the world of medieval romance and high culture:
lord O monstrous beast, how like a swine he lies!
Grim death, how foul and loathsome is thine image!
Sirs, I will practise on this drunken man.
What think you, if he were conveyed to bed,
Wrapped in sweet clothes, rings put upon his ﬁngers,
A most delicious banquet by his bed,
And brave attendants near him when he wakes –
Would not the beggar then forget himself?
(Induction 1.30–7)
The Lord convinces Sly that he (Sly, who momentarily also ﬁnds himself able
to speak in blank verse) is an aristocrat who has recovered from a long bout
of lunacy. Players fortuitously arrive and are also brought unwittingly into
the trick. The Lord has also dragooned his young page Bartholomew into
playing Sly’s aristocratic ‘wife’: he is given instructions about how to perform
this role, including putting an onion in his handkerchief to induce tears at
appropriate moments. There are many passages in the Induction that alert the
audience to the artiﬁciality of theatre – that is, in particular, to the Taming
play which is to come – but perhaps the most striking one is the dialogue
that closes the Induction, when Sly asks about the genre of the play to be
performed:
sly Is not a comonty a Christmas gambold, or a tumbling-trick?
bartholomew No, my good lord, it is more pleasing stuff.
sly What, household stuff?
bartholomew It is a kind of history.
(Induction 2.132–6)
Comedy is ‘history’, that is, not as the doings of kings and princes, but as a
‘story’ that tells middle-class folk about themselves – though, like all history,
always selectively and from a particular perspective. If the Taming is played as
Sly’s fantasy of masculine domination (the roles of Sly and Petruchio are often
doubled in modern productions), the audience is all the more encouraged to
see it as amusing, but the frame cuts it off from reference to their own lives.
The frame is unﬁnished at the end of Shakespeare’s play in the 1623 Folio text,
",,eng,,True,1648426811.19361,
41,"30
The Cambridge Introduction to Shakespeare’s Comedies
making the play even more disconcertingly open and incomplete.9 That is, it
throws the issues of the relevance of the ‘history’ back onto the actors and the
audience, for them to make local sense of. What we have in The Taming of the
Shrew is, arguably, a young playwright looking at the traditions and sources
of contemporary comedy and deciding that he can take it further – turning
a classic farce, where artiﬁcial chaos is ﬁnally resolved in a simple solution,
into something far more unstable that relates in uncomfortable ways to the
structures underlying the real life of the Elizabethan audience.
The Merry Wives of Windsor
Only one of Shakespeare’s comedies has a local ‘real world’ setting – not in
London, where other playwrights set their ‘city comedies’, but in the royal
town of Windsor. Contemporary mores concerning class and courtship are
very much to the fore in this late farce of 1597, called, signiﬁcantly, The Merry
Wives of Windsor.
Mistress Page is one of two well-married and prosperous housewives. When
she receives a letter proposing an assignation from the fat and ageing knight
Sir John Falstaff, she is outraged and eloquent:
What an unweighed behaviour hath this Flemish drunkard picked –
with the devil’s name – out of my conversation, that he dares in this
manner assay me? Why, he hath not been thrice in my company. What
should I say to him? I was then frugal of my mirth. Heaven forgive me!
Why, I’ll exhibit a bill in the parliament for the putting down of men.
How shall I be revenged on him? For revenged I will be, as sure as his
guts are made of puddings.
(2.1.19–25)
This sentiment is shared by her friend, Mistress Ford, who arrives with an
identical letter: ‘What tempest, I trow, threw this whale, with so many tuns of
oil in his belly, ashore at Windsor? How shall I be revenged on him?’ (2.1.50–1).
Might the Elizabethan audience be hearing something that they could identify
as Katherina’s revenge? Or the triumph of English bourgeois good sense over
older misogynistic myths? Mistress Ford, it emerges, is subject to her husband’s
irrational jealousy – she has more than one reason to desire that men be taught
a lesson (and something more practical than ‘a bill in the parliament’, Mistress
Page’s utopian solution).
Mistress Ford goes on to point out that Falstaff is not only a drunk and
a glutton, he is also a lecher. There is an assumption that the audience will
share the perspective voiced by the ‘normal’ housewife, that Sir John Falstaff
",,eng,,True,1648426811.204279,
42,"Farce
31
is a character who deserves his comeuppance. From the perspective of the
tradition of native English drama, that is, Falstaff can be seen as playing a role
carried over from the morality plays – he represents at least two of the seven
deadly sins, gluttony and lechery. He is also a literal embodiment of farce, a
‘stuffed’ man.
Kaiser Falstaff
If Falstaff is the comedy fat man who can get a laugh just by walking on stage, he
also embodies in his substantial person two other major dramatic traditions.
He is the braggart soldier (Capitano) of commedia dell’arte, always claiming
to be braver, cleverer, and more attractive than any other man – and always
being proved wrong. Most interesting, perhaps, is that in the English tradition,
he can be seen as a version of the Vice – the character in morality plays who
wittily and often outrageously appeals to our urge to ‘get away with’ sinning.
Shakespeare’s fat knight appears in three plays of the 1590s – Henry IV
Parts I and II, and The Merry Wives of Windsor. (His death is reported,
poignantly, in an early scene of Henry V.) A story which can be traced to
no earlier than 1702 reports that The Merry Wives was written at the command
of Queen Elizabeth, who wished to see ‘Sir John in love’. Certainly the curious
fact that this is the only one of Shakespeare’s plays set in a recognisably contem-
porary Elizabethan England suggests something special about its composition.
The comedy, however, enacts the humiliation of the fat knight: might Shake-
speare have guessed that such a story would be particularly pleasing to the
imperious Elizabeth, who tolerated no presumptions of love or power from
her male favourites? Elizabeth herself, one of whose royal residences was at
Windsor, might be symbolised in the cunning actions of the Merry Wives –
female ‘politicians’ – who control the plot of the comedy. Comedy, we recall,
works towards a vision of regeneration in the community, the expulsion of
anti-social forces; it celebrates the community’s ability to resolve its problems
without the violence of revolution. This was an issue of some relevance in the
1590s, as the question of the ageing Queen’s successor became urgent.
In the last scene of The Merry Wives Falstaff disguises himself as Herne the
Hunter in order, as he thinks, to fulﬁl his fantasy of seduction. The disguise,
which he evidently relishes for the stag-horn headdress which (to him) signiﬁes
male sexual power, is in fact dictated by the Wives with their different agenda –
and might more accurately be read as ‘the horns’, the sign of sexual defeat.
Falstaff is teased and pinched out of his lecherous folly by a band of children,
performing as ‘fairies’ under the Wives’ direction – the women and children
of the community working together to drive out the disruptive and anarchic
",,eng,,True,1648426811.21508,
43,"32
The Cambridge Introduction to Shakespeare’s Comedies
force of unbridled lust and greed. It is important for the audience to see that
conversion is brought about not by the supernatural actions of real fairies (as in
A Midsummer Night’s Dream) but by ordinary village children dressing-up and
tapping into the power of folk-myth. Children are a sign of the community’s
vitality, its continuity centred on the family; and this comedy values the sexual
impulse for the relations it creates, most particularly those of a young man and
ayoungwoman,leadingtomarriageandtheproductionofmorechildren.Irre-
sponsible lechery such as Falstaff’s – and his belief that every woman, married
or not, is just waiting for his attentions – is destructive of this larger picture.
And social and ﬁnancial marriages (such as that proposed by the middle-aged
Dr Caius for Anne) are a poor second-best to a marriage based on romantic
love that assumes mutually enjoyable sexual activity in a well-matched couple.
As her lover Fenton says to Anne’s father in his last and most eloquent speech
in the play, ‘You would have married her, most shamefully, / Where there was
no proportion held in love’ (5.5.191–2).
The lust of old men like Falstaff and Caius is inappropriate; it has only
its own gratiﬁcation as a goal. From this perspective they are Pantalone and
il Dottore of commedia dell’arte – both men are equally interested in the money
their desired matches will bring. But further, Falstaff is an English Lord of
Misrule, eating, drinking, and wenching his way through life with a gargantuan
appetite. Out of place in a respectable small-town community, he is more at
home in the taverns of London’s Eastcheap (in the Henry IV plays) or on
the battleﬁeld, faking death and glory – that is, playing the somewhat less
complex comedy roles of Braggart and Vice in an exclusively male community.
What is lacking in those earlier environments in which Falstaff ﬁrst appeared
is the wives and mothers, the children and marriageable girls, who provide
an alternative ethic to the world of egoistic competition and ‘honour’ that the
men inhabit. Ford’s groundless jealousy, the duel between Dr Caius and the
Welsh parson, Bardolph’s and Pistol’s attempts to keep up a soldierly image
despite the parasitic reality of their lives, are all summed up in the mighty
ﬁgure of Falstaff. Falstaff literally towers over the other men of the play – as the
Host says, ‘Thou’rt an emperor: Caesar, Kaiser, and Pheasar’10 (1.3.6) – and he
thereby represents a cartoonish masculinity in the play’s symbolic argument of
the bullies versus the unstoppably talkative wives.
A community such as that of Windsor is nominally and legally a patriarchy,
but the play demonstrates that the married women have a more realistic grasp
of what is actually going on in their small world. This knowledge is spread
through female gossip and friendship – Mistress Page and Mistress Ford share
their ludicrous proposals from Falstaff, rather than keeping them to themselves
in the hope of personal advantage. Their acts of ‘revenge’ on this overweening
",,eng,,True,1648426811.227047,
44,"Farce
33
masculine ﬁgure are all based on their traditional feminine roles, their areas
of domestic expertise. The dirty linen of the washing-basket trick is ‘women’s
business’: it is a sweet revenge to treat the fat knight as no more than the soiled
shirts or tablecloths that his gluttonous lifestyle creates.11
The emphasis on the domestic setting of the play actually enables scenes that
are close to the modern notion of farce as manic activity that explodes in a
conﬁned space – bedroom or living-room. Falstaff’s uncomfortable sojourn in
the washing-basket – and from thence in the river – offers glorious opportu-
nities for clothes to be ﬂung about the stage, actors jumping on the basket to
squash down the fat man, and comic attempts to heave the weighty basket up
and get it out of the room as the wasp-like Ford and his caricatured colleagues
rage ineffectively.
Falstaff, still deluded, returns to his project of seduction; and his next forced
escape involves him being dressed up as the ‘fat woman of Brentford’, a woman
so ugly that she is an object of repulsion rather than desire. Falstaff is made to
feel literally what it is like to be a woman, one without even the power of sexual
allure: Ford beats ‘her’ out of the house as a witch. From self-appointed hero
and ‘Kaiser’ to grotesque female body: it is a comprehensive humiliation.
ButevenafterthisFalstaffisunabletocomprehendthattheinvitationtomeet
Alice Ford at midnight at Herne’s Oak is anything other than a compliment
to his irresistible virility: as he waits for her he likens himself to lustful Jove,
playing out the grand sexual myths of Western culture. The audience, however,
hears a descent from poetic soliloquy to a solo riff from a comic actor who
knows himself to be at base simply a fat man:
Now, the hot-blooded gods assist me! Remember, Jove, thou wast a bull
for thy Europa. Love set on thy horns. O powerful love, that in some
respects makes a beast a man, in some other a man a beast! You were
also, Jupiter, a swan for the love of Leda. O omnipotent love, how near
the god drew to the complexion of a goose! . . . For me, I am here a
Windsor stag, and the fattest, I think, i’th’forest. Send me a cool
rut-time, Jove, or who can blame me to piss my tallow?
(5.5.2–11)
Within minutes he is lying on the ground, terriﬁed lest he sets eyes on the
‘fairies’. Keen theatre-goers might be reminded at this point of his ‘playing
dead’ on the battleﬁeld in 1 Henry IV (5.4); this is typical behaviour for the
braggart soldier of comedy. Here, in the ‘women’s revenge’ play, for the third
time his huge body is belaboured and his dignity pricked like a balloon.
Given this comprehensive humiliation, why has Falstaff remained such a
well-loved comic ﬁgure? Generally, the fat knight’s popularity is the effect of his
rather more complex role in the Henry plays, where he represents a critique of
",,eng,,True,1648426811.240742,
45,"34
The Cambridge Introduction to Shakespeare’s Comedies
the deadly traditions of the court and a life-enhancing father-ﬁgure for young
Hal; in the battleﬁeld scene his survival tactic actually earns the audience’s
admiration. But further, the fat-bellied Lord of Misrule, whether as Bacchus or
Falstaff or Santa Claus, is a guarantee that the community has an abundance
of good things, such that on occasion it can allow excess and self-indulgence
the opportunity to play, before returning to the sober realities of everyday life.
In this sense Falstaff represents the greedy child in all of us, with an almost
indestructible self-esteem and an uncomplicated taste for bodily pleasures.
And this relates Falstaff to another comic archetype: the Clown.
All Shakespeare’s clowns have a turn for linguistic invention, and an ability
to contest any situation with a fusillade of words. Falstaff, being technically the
highest-status person in the play (a knight of the realm), acts on the belief that
he has the right to take what he wants. But he talks about this impulse in ways
that create a warm empathy with the audience, and laughter, as in the example
quoted above. His metaphors indicate a sense of the prosperity of the world
that he and his audience inhabit:
O, she did so course o’er my exteriors, with such a greedy intention, that
the appetite of her eye did seem to scorch me up like a burning-glass . . .
She is a region in Guiana, all gold and bounty. I will be cheaters to
them both, and they shall be exchequers to me. They shall be my East
and West Indies, and I will trade to them both.
(1.3.48–53)
In love, Falstaff cries, ‘Let the sky rain potatoes, let it thunder to the tune of
“Greensleeves”, hail kissing-comﬁts, and snow eryngoes’ (5.5.14–16; ‘eryngoes’
are Elizabethan candies with an aphrodisiac reputation). Almost his last line in
the play is ‘’Tis time I were choked with a piece of toasted cheese.’ All that food
has to produce an energy that in some sense vitalises the community, however
waywardly. Falstaff is not destroyed and cast out at the end of the comedy, he
is invited to go home to the Pages’ house, to ‘laugh this sport o’er by a country
ﬁre; Sir John and all’. It is perhaps the least ambivalent ending of any of the
comedies: the anarchy of farce, driven by men’s desires, is comfortably brought
into domestic harmony, under the control of the ‘merry wives’.12
",,eng,,True,1648426811.251137,
46,"Chapter 3
Courtly lovers and the real world
Two Gentlemen of Verona
38
A Midsummer Night’s Dream
43
The Merchant of Venice
49
Courtly love
One of the most inﬂuential literary ideas in the medieval period was that of
amour courtois, courtly love. It originated with the troubadours of southern
France in the twelfth century, and its principal characteristics are these:
the courtly lover idealizes his beloved; she, his sovereign lady, occupies an exalted
position above him. His feelings for her ennoble him and make him more worthy;
her beauty of body and soul makes him long for union with her, not for passion’s
sake but as a means of achieving the ultimate in moral excellence.1
The important thing to note is that this was not a particularly common (or
sensible) way of actually behaving; it was an excuse for poetry. And very early
in the development of the poetic fashion it began to morph into something
considerably less idealistic: an emphasis on the physical beauties of the distant
beloved (often as a blazon, an elaborately descriptive list), and on the physical
sufferings of the frustrated lover (sighing, burning, lack of appetite, sleepless-
ness, etc.); ‘ennoblement’ began to disappear, possibly because it’s a concept
that is rather less amenable to visual metaphor. Complaints about the lady’s
cruelty took its place.
The fourteenth-century Italian poet Francesco Petrarca (Petrarch) wrote a
superb collection of poems (Canzoniere or Rime) about his love for a lady
called Laura. Inﬂuential throughout Europe, they were translated, adapted
and imitated in the early sixteenth century in ﬁne poems by Sir Thomas
Wyatt and Henry Howard, Earl of Surrey. Sir Philip Sidney brought English
PetrarchismtoitsgreatestpoeticutteranceinhisAstrophilandStella(published
35
",,eng,,True,1648426811.261167,
47,"36
The Cambridge Introduction to Shakespeare’s Comedies
in 1591 after his untimely death); and many other poets of the period followed
the fashion of writing long sonnet sequences about the experience of being in
love. This sonnet by Samuel Daniel is a typical example from his sequence Delia
(1592):
Fair is my Love and cruel as she’s fair;
Her brow-shades frown, although her eyes are sunny.
Her smiles are lightning, though her pride despair,
And her disdains are gall, her favours honey:
A modest maid, deck’d with a blush of honour,
Whose feet do tread green paths of youth and love;
The wonder of all eyes that look upon her,
Sacred on earth, design’d a Saint above.
Chastity and Beauty, which were deadly foes,
Live reconciled friends within her brow;
And had she Pity to conjoin with those,
Then who had heard the plaints I utter now?
For had she not been fair, and thus unkind,
My Muse had slept, and none had known my mind.
The appeal to the ‘Muse’ in the last line is the giveaway. This was a literary
fashion, its main object being to show off the elegance and invention of the
writer’s style. Most of the writers were male, and it clearly suited them to have
their beloved a silent and distant object, with no inner life of her own, so that
the poet could perform (even posture) his agonies with great conﬁdence – she
would never speak or come down from her pedestal. Her voice is rarely or never
heard in these poems; all we get is his myth of her, the way he wants her to be
seen.
It should be noted that this was not the only form of fashionable love-poetry
around at the time: even more popular was the pastoral, which often gave
equal speech time to ‘fair Phyllis’ or ‘Dorinda’, in a witty dialogue of which
the unspoken topic was a contest over the girl’s virginity. Shakespeare plays
with this model in As You Like It in the Rosalind/Orlando dialogues, while
sending up the Petrarchan model in Orlando’s own terrible poems. Indeed the
conventional image of the courtly lover by the late sixteenth century in England
was material for satire, particularly on the stage, where the poetic attitudes of
the lover can be translated into a speciﬁcally eccentric physical appearance.
Here are some examples from Shakespearean plays from the very end of the
century.
rosalind There is a man haunts the forest that abuses our young
plants with carving ‘Rosalind’ on their barks; hangs odes upon
",,eng,,True,1648426811.271638,
48,"Courtly lovers and the real world
37
hawthorns and elegies on brambles; all, forsooth, defying the name of
Rosalind. If I could meet that fancy-monger, I would give him some
good counsel, for he seems to have the quotidian of love upon him.
orlando I am he that is so love-shaked. I pray you tell me your
remedy.
rosalind There is none of my uncle’s marks upon you. He taught me
how to know a man in love, in which cage of rushes I am sure you are
not prisoner.
orlando What were his marks?
rosalind A lean cheek, which you have not; a blue eye and sunken,
which you have not; an unquestionable spirit, which you have not; a
beard neglected, which you have not – but I pardon you for that, for,
simply, your having in beard is a younger brother’s revenue. Then
your hose should be ungartered, your bonnet unbanded, your sleeve
unbuttoned, your shoe untied, and everything about you
demonstrating a careless desolation.
(As You Like It 3.3.301–18)
Orlando, although he is behaving with pardonable idiocy in celebrating his
love for Rosalind, is not recognisable as the conventional lover (in fact, he is
in rude good health, as we know from his victory in the wrestling scene). The
audience, thus, has a more positive attitude to him than they might have to the
conventional courtly lover, moping around.
A couple of years later on the same stage, Hamlet is pretending to be mad,
for his own very good reasons:
ophelia My lord, as I was sewing in my closet,
Lord Hamlet with his doublet all unbraced,
No hat upon his head, his stockings fouled,
Ungartered and down-gyv`ed to his ankle,
Pale as his shirt, his knees knocking each other,
And with a look so piteous in purport
As if he had been loos`ed out of hell
To speak of horrors – he comes before me.
polonius Mad for thy love?
(Hamlet 2.1.74–83)
Polonius has a conventional interpretation of Hamlet’s behaviour – but he is
an old man, a man who ‘in his youth, suffered much for love’ in the acceptable
Petrarchan fashion. This behaviour is utilised as a strategy by the university-
educated humanist Hamlet.
",,eng,,True,1648426811.280928,
49,"38
The Cambridge Introduction to Shakespeare’s Comedies
Two Gentlemen of Verona
Whereas by the end of the century such conventional behaviour by male
lovers becomes a joke (Claudio in Much Ado laughs at the ‘old signs’ when
Benedick succumbs (3.2.31)), in Shakespeare’s early play Two Gentlemen of
Verona (probably written 1590–1) a more carefully calibrated critique is made
oftheattitudetogenderrelationsthatunderliesthese‘Petrarchan’conventions.
Valentine criticises Proteus, as the play begins, for his irrational subjection
to love:
valentine To be in love: where scorn is bought with groans,
Coy looks with heart-sore sighs, one fading moment’s mirth
With twenty watchful, weary, tedious nights;
If haply won, perhaps a hapless gain;
If lost, why then a grievous labour won;
How ever, but a folly bought with wit,
Or else a wit by folly vanquish`ed.
(1.1.29–35)
But he too, before very long, will be behaving in a similarly irrational fashion,
as he falls for Silvia (and she for him). Proteus, true to his name (= changer)
and to the superﬁciality of his own attitude to love, also falls for Silvia as soon
as Julia, his original beloved, is out of sight. These young men do not have a
standard of adult behaviour from which their brief ‘madness’ of being in love
deviates, as Benedick and Orlando do; as, indeed, even Hamlet does. For them,
love is a constant madness and its female objects are largely indistinguishable.
The play is quite blunt in displaying the callowness of the two young men: not
only does Proteus change his love-object with aplomb, Valentine, supposedly
the more mature of the two, at the climax of the play offers his beloved Silvia
to Proteus as a sign of the value he puts on his friendship. Julia (disguised as a
page and unrecognised by her ‘master’ Proteus) faints; Silvia says not another
word to the end of the play.
The clowns
The young men’s two servants, the clowns Speed and Lance, do not appear at
all in the play’s last act. Earlier, they have provided a satirical perspective on the
behaviour of conventional lovers. When Valentine too falls in love, his servant
Speed recites the signs by which this is evident:
valentine Why, how know you that I am in love?
speed Marry, by these special marks: ﬁrst, you have learned, like Sir
Proteus, to wreathe your arms like a malcontent; to relish a love-song
",,eng,,True,1648426811.2911491,
50,"Courtly lovers and the real world
39
like a robin redbreast; to walk alone like one that had the pestilence; to
sigh like a schoolboy that had lost his ABC; to weep like a young
wench that had buried her grandam; to fast like one that takes diet; to
watch like one that fears robbing; to speak puling like a beggar at
Hallowmas. You were wont, when you laughed, to crow like a cock;
when you walked, to walk like one of the lions; when you fasted, it was
presently after dinner; when you looked sadly, it was for want of
money. And now you are metamorphised with a mistress, that, when I
look on you, I can hardly think you my master.
(2.1.15–27)
This perspective from a servant emphasises the cracks that had appeared in
the structure of medieval aristocratic courtly love, under the sustained cri-
tique of Renaissance humanism. The subtext of Speed’s observations is that
this behaviour in one whom he calls master is simply irrational, and can-
not be respected. When Lance tells us that he too is in love, it is in terms
very different from the idealised self-regarding performance of his master: this
nameless woman is valued because she is a milkmaid, a good brewer of ale,
seamstress,knitter,spinner,andwasherwoman–theperfectmistressofawork-
ing household. And if her breath is bad, if she’s toothless, short-tempered, and
not very bright, she is still a good marriage prospect, because she has some
money (3.1).
The clowns speak for the people, a larger audience in the public theatres of
late Elizabethan England than the aristocrats of court and great households.
They also speak to the people, speciﬁcally the ‘groundlings’ who were closest to
the stage in those theatres, and who paid a mere penny to stand, unprotected
from the elements, but in a privileged position in regard to the characters on
the stage. Whereas the male lovers (certainly not ‘heroes’) of Two Gentlemen
of Verona cannot attract the audience’s sympathy, the two clowns, Lance and
Speed, are a pair of the ﬁnest comics that Shakespeare ever wrote. He gives
them large amounts of stage time, together or separately, in conversation with
their masters, and in asides and commentaries to the audience.
valentine Peace, here she comes.
Enter Silvia.
speed [Aside] O excellent motion! O exceeding puppet! Now will he
interpret to her.
valentine Madam and mistress, a thousand good morrows.
speed [Aside] O, ’give ye good even! Here’s a million of manners.
silvia Sir Valentine and servant, to you two thousand.
speed [Aside] He should give her interest, and she gives it him.
(2.1.81–8)
",,eng,,True,1648426811.302162,
